Country,ISO3 Code,Date,Price (EUR/MWhe)
Switzerland,CHE,03/06/2021,65.46
United Kingdom,GBR,03/06/2021,83.98
Austria,AUT,04/06/2021,72.1
Belgium,BEL,04/06/2021,72.44
Bulgaria,BGR,04/06/2021,73.58
Croatia,HRV,04/06/2021,72.28
Czechia,CZE,04/06/2021,71.54
Denmark,DNK,04/06/2021,71.6
Estonia,EST,04/06/2021,67.52
Finland,FIN,04/06/2021,59.37
France,FRA,04/06/2021,72.37
Germany,DEU,04/06/2021,72.27
Greece,GRC,04/06/2021,73.58
Hungary,HUN,04/06/2021,71.54
Ireland,IRL,04/06/2021,79.24
Italy,ITA,04/06/2021,79.76
Latvia,LVA,04/06/2021,69.68
Lithuania,LTU,04/06/2021,73.58
Luxembourg,LUX,04/06/2021,72.27
Montenegro,MNE,04/06/2021,106.38
Netherlands,NLD,04/06/2021,72.74
North Macedonia,MKD,04/06/2021,104
Norway,NOR,04/06/2021,46.88
Poland,POL,04/06/2021,75.05
Portugal,PRT,04/06/2021,80.26
Romania,ROU,04/06/2021,70.85
Serbia,SRB,04/06/2021,71.15
Slovakia,SVK,04/06/2021,71.54
Slovenia,SVN,04/06/2021,72.28
Spain,ESP,04/06/2021,80.26
Sweden,SWE,04/06/2021,50.71
Switzerland,CHE,04/06/2021,71.85
United Kingdom,GBR,04/06/2021,85.71
Austria,AUT,05/06/2021,61.38
Belgium,BEL,05/06/2021,64.22
Bulgaria,BGR,05/06/2021,64.16
Croatia,HRV,05/06/2021,61.71
Czechia,CZE,05/06/2021,61.85
Denmark,DNK,05/06/2021,61.48
Estonia,EST,05/06/2021,58.26
Finland,FIN,05/06/2021,42.65
France,FRA,05/06/2021,62.46
Germany,DEU,05/06/2021,61.35
Greece,GRC,05/06/2021,64.84
Hungary,HUN,05/06/2021,61.85
Ireland,IRL,05/06/2021,85.75
Italy,ITA,05/06/2021,69.1
Latvia,LVA,05/06/2021,60.7
Lithuania,LTU,05/06/2021,61.89
Luxembourg,LUX,05/06/2021,61.35
Montenegro,MNE,05/06/2021,106.38
Netherlands,NLD,05/06/2021,67.01
North Macedonia,MKD,05/06/2021,104
Norway,NOR,05/06/2021,44.96
Poland,POL,05/06/2021,62.46
Portugal,PRT,05/06/2021,77.02
Romania,ROU,05/06/2021,61.85
Serbia,SRB,05/06/2021,62.03
Slovakia,SVK,05/06/2021,61.85
Slovenia,SVN,05/06/2021,61.71
Spain,ESP,05/06/2021,77.02
Sweden,SWE,05/06/2021,45.56
Switzerland,CHE,05/06/2021,60
United Kingdom,GBR,05/06/2021,82.68
Austria,AUT,06/06/2021,55.8
Belgium,BEL,06/06/2021,60.12
Bulgaria,BGR,06/06/2021,51.89
Croatia,HRV,06/06/2021,59.48
Czechia,CZE,06/06/2021,57.04
Denmark,DNK,06/06/2021,59.74
Estonia,EST,06/06/2021,55.62
Finland,FIN,06/06/2021,41.02
France,FRA,06/06/2021,57.62
Germany,DEU,06/06/2021,55.54
Greece,GRC,06/06/2021,58.51
Hungary,HUN,06/06/2021,57.04
Ireland,IRL,06/06/2021,86.35
Italy,ITA,06/06/2021,68.9
Latvia,LVA,06/06/2021,58.76
Lithuania,LTU,06/06/2021,59.5
Luxembourg,LUX,06/06/2021,55.54
Montenegro,MNE,06/06/2021,106.38
Netherlands,NLD,06/06/2021,60.91
North Macedonia,MKD,06/06/2021,104
Norway,NOR,06/06/2021,44.13
Poland,POL,06/06/2021,60.28
Portugal,PRT,06/06/2021,67.92
Romania,ROU,06/06/2021,57.04
Serbia,SRB,06/06/2021,56.82
Slovakia,SVK,06/06/2021,57.04
Slovenia,SVN,06/06/2021,59.48
Spain,ESP,06/06/2021,67.92
Sweden,SWE,06/06/2021,44.03
Switzerland,CHE,06/06/2021,53.84
United Kingdom,GBR,06/06/2021,85.35
Austria,AUT,07/06/2021,76.59
Belgium,BEL,07/06/2021,77.73
Bulgaria,BGR,07/06/2021,80.28
Croatia,HRV,07/06/2021,77.88
Czechia,CZE,07/06/2021,79.94
Denmark,DNK,07/06/2021,77.88
Estonia,EST,07/06/2021,80.02
Finland,FIN,07/06/2021,66.42
France,FRA,07/06/2021,77.73
Germany,DEU,07/06/2021,76.18
Greece,GRC,07/06/2021,80.28
Hungary,HUN,07/06/2021,79.94
Ireland,IRL,07/06/2021,90.28
Italy,ITA,07/06/2021,78.65
Latvia,LVA,07/06/2021,80.02
Lithuania,LTU,07/06/2021,80.02
Luxembourg,LUX,07/06/2021,76.18
Montenegro,MNE,07/06/2021,106.38
Netherlands,NLD,07/06/2021,77.73
North Macedonia,MKD,07/06/2021,104
Norway,NOR,07/06/2021,50.68
Poland,POL,07/06/2021,77.44
Portugal,PRT,07/06/2021,80.41
Romania,ROU,07/06/2021,80.2
Serbia,SRB,07/06/2021,77.76
Slovakia,SVK,07/06/2021,79.94
Slovenia,SVN,07/06/2021,77.88
Spain,ESP,07/06/2021,80.41
Sweden,SWE,07/06/2021,59.96
Switzerland,CHE,07/06/2021,76.03
United Kingdom,GBR,07/06/2021,85.03
Austria,AUT,08/06/2021,77.05
Belgium,BEL,08/06/2021,76.42
Bulgaria,BGR,08/06/2021,77.55
Croatia,HRV,08/06/2021,77.81
Czechia,CZE,08/06/2021,78.41
Denmark,DNK,08/06/2021,76.91
Estonia,EST,08/06/2021,82.13
Finland,FIN,08/06/2021,66.82
France,FRA,08/06/2021,76.13
Germany,DEU,08/06/2021,77.18
Greece,GRC,08/06/2021,77.54
Hungary,HUN,08/06/2021,78.43
Ireland,IRL,08/06/2021,79.82
Italy,ITA,08/06/2021,77.73
Latvia,LVA,08/06/2021,82.13
Lithuania,LTU,08/06/2021,82.13
Luxembourg,LUX,08/06/2021,77.18
Montenegro,MNE,08/06/2021,106.38
Netherlands,NLD,08/06/2021,76.85
North Macedonia,MKD,08/06/2021,104
Norway,NOR,08/06/2021,50.63
Poland,POL,08/06/2021,75.66
Portugal,PRT,08/06/2021,82.11
Romania,ROU,08/06/2021,78.42
Serbia,SRB,08/06/2021,78.13
Slovakia,SVK,08/06/2021,78.41
Slovenia,SVN,08/06/2021,77.81
Spain,ESP,08/06/2021,82.36
Sweden,SWE,08/06/2021,58.5
Switzerland,CHE,08/06/2021,77.04
United Kingdom,GBR,08/06/2021,81.8
Austria,AUT,09/06/2021,77.5
Belgium,BEL,09/06/2021,76.75
Bulgaria,BGR,09/06/2021,75.86
Croatia,HRV,09/06/2021,76.53
Czechia,CZE,09/06/2021,77.67
Denmark,DNK,09/06/2021,77.43
Estonia,EST,09/06/2021,98.44
Finland,FIN,09/06/2021,65.36
France,FRA,09/06/2021,76.27
Germany,DEU,09/06/2021,77.84
Greece,GRC,09/06/2021,75.85
Hungary,HUN,09/06/2021,77.67
Ireland,IRL,09/06/2021,79.23
Italy,ITA,09/06/2021,76.57
Latvia,LVA,09/06/2021,98.44
Lithuania,LTU,09/06/2021,98.44
Luxembourg,LUX,09/06/2021,77.84
Montenegro,MNE,09/06/2021,106.38
Netherlands,NLD,09/06/2021,77.39
North Macedonia,MKD,09/06/2021,104
Norway,NOR,09/06/2021,50.84
Poland,POL,09/06/2021,76.76
Portugal,PRT,09/06/2021,81.6
Romania,ROU,09/06/2021,77.66
Serbia,SRB,09/06/2021,77.85
Slovakia,SVK,09/06/2021,77.67
Slovenia,SVN,09/06/2021,76.53
Spain,ESP,09/06/2021,81.6
Sweden,SWE,09/06/2021,58.05
Switzerland,CHE,09/06/2021,76.36
United Kingdom,GBR,09/06/2021,83.22
Austria,AUT,10/06/2021,78.52
Belgium,BEL,10/06/2021,78.66
Bulgaria,BGR,10/06/2021,75.47
Croatia,HRV,10/06/2021,82.35
Czechia,CZE,10/06/2021,77.33
Denmark,DNK,10/06/2021,79.06
Estonia,EST,10/06/2021,82.7
Finland,FIN,10/06/2021,68.6
France,FRA,10/06/2021,78.41
Germany,DEU,10/06/2021,78.75
Greece,GRC,10/06/2021,75.46
Hungary,HUN,10/06/2021,77.33
Ireland,IRL,10/06/2021,84.22
Italy,ITA,10/06/2021,83.73
Latvia,LVA,10/06/2021,82.7
Lithuania,LTU,10/06/2021,82.7
Luxembourg,LUX,10/06/2021,78.75
Montenegro,MNE,10/06/2021,106.38
Netherlands,NLD,10/06/2021,78.99
North Macedonia,MKD,10/06/2021,104
Norway,NOR,10/06/2021,49.92
Poland,POL,10/06/2021,77.87
Portugal,PRT,10/06/2021,83.36
Romania,ROU,10/06/2021,77.3
Serbia,SRB,10/06/2021,77.43
Slovakia,SVK,10/06/2021,77.33
Slovenia,SVN,10/06/2021,82.35
Spain,ESP,10/06/2021,83.46
Sweden,SWE,10/06/2021,57.29
Switzerland,CHE,10/06/2021,77.11
United Kingdom,GBR,10/06/2021,82.42
Austria,AUT,11/06/2021,76.07
Belgium,BEL,11/06/2021,77.42
Bulgaria,BGR,11/06/2021,78.68
Croatia,HRV,11/06/2021,80.09
Czechia,CZE,11/06/2021,75.21
Denmark,DNK,11/06/2021,77.69
Estonia,EST,11/06/2021,80.8
Finland,FIN,11/06/2021,56.1
France,FRA,11/06/2021,77.21
Germany,DEU,11/06/2021,76.23
Greece,GRC,11/06/2021,78.74
Hungary,HUN,11/06/2021,75.42
Ireland,IRL,11/06/2021,77.65
Italy,ITA,11/06/2021,84.24
Latvia,LVA,11/06/2021,80.8
Lithuania,LTU,11/06/2021,80.8
Luxembourg,LUX,11/06/2021,76.23
Montenegro,MNE,11/06/2021,106.38
Netherlands,NLD,11/06/2021,77.78
North Macedonia,MKD,11/06/2021,104
Norway,NOR,11/06/2021,45.32
Poland,POL,11/06/2021,77.85
Portugal,PRT,11/06/2021,82.32
Romania,ROU,11/06/2021,75.6
Serbia,SRB,11/06/2021,75.79
Slovakia,SVK,11/06/2021,75.21
Slovenia,SVN,11/06/2021,80.09
Spain,ESP,11/06/2021,82.56
Sweden,SWE,11/06/2021,43.12
Switzerland,CHE,11/06/2021,74.64
United Kingdom,GBR,11/06/2021,82.1
Austria,AUT,12/06/2021,39.9
Belgium,BEL,12/06/2021,50.58
Bulgaria,BGR,12/06/2021,67.62
Croatia,HRV,12/06/2021,52.56
Czechia,CZE,12/06/2021,48.92
Denmark,DNK,12/06/2021,32.39
Estonia,EST,12/06/2021,49.45
Finland,FIN,12/06/2021,31.77
France,FRA,12/06/2021,44.84
Germany,DEU,12/06/2021,34.99
Greece,GRC,12/06/2021,76.71
Hungary,HUN,12/06/2021,63.65
Ireland,IRL,12/06/2021,85.1
Italy,ITA,12/06/2021,75.95
Latvia,LVA,12/06/2021,53.11
Lithuania,LTU,12/06/2021,53.11
Luxembourg,LUX,12/06/2021,34.99
Montenegro,MNE,12/06/2021,106.38
Netherlands,NLD,12/06/2021,61.08
North Macedonia,MKD,12/06/2021,104
Norway,NOR,12/06/2021,28.56
Poland,POL,12/06/2021,58.87
Portugal,PRT,12/06/2021,77.43
Romania,ROU,12/06/2021,66.18
Serbia,SRB,12/06/2021,62.4
Slovakia,SVK,12/06/2021,48.92
Slovenia,SVN,12/06/2021,52.56
Spain,ESP,12/06/2021,77.43
Sweden,SWE,12/06/2021,19.38
Switzerland,CHE,12/06/2021,48.51
United Kingdom,GBR,12/06/2021,86.41
Austria,AUT,13/06/2021,27.56
Belgium,BEL,13/06/2021,29.23
Bulgaria,BGR,13/06/2021,25.23
Croatia,HRV,13/06/2021,24.41
Czechia,CZE,13/06/2021,26.9
Denmark,DNK,13/06/2021,24.84
Estonia,EST,13/06/2021,25.29
Finland,FIN,13/06/2021,16.99
France,FRA,13/06/2021,27.07
Germany,DEU,13/06/2021,24.6
Greece,GRC,13/06/2021,66.93
Hungary,HUN,13/06/2021,31.95
Ireland,IRL,13/06/2021,96.33
Italy,ITA,13/06/2021,67.52
Latvia,LVA,13/06/2021,25.29
Lithuania,LTU,13/06/2021,26.88
Luxembourg,LUX,13/06/2021,24.6
Montenegro,MNE,13/06/2021,106.38
Netherlands,NLD,13/06/2021,47.32
North Macedonia,MKD,13/06/2021,104
Norway,NOR,13/06/2021,18.47
Poland,POL,13/06/2021,48
Portugal,PRT,13/06/2021,79.79
Romania,ROU,13/06/2021,32.88
Serbia,SRB,13/06/2021,41.35
Slovakia,SVK,13/06/2021,29.7
Slovenia,SVN,13/06/2021,24.41
Spain,ESP,13/06/2021,79.79
Sweden,SWE,13/06/2021,17.05
Switzerland,CHE,13/06/2021,29.93
United Kingdom,GBR,13/06/2021,87.58
Austria,AUT,14/06/2021,76.41
Belgium,BEL,14/06/2021,76.8
Bulgaria,BGR,14/06/2021,72.68
Croatia,HRV,14/06/2021,75.8
Czechia,CZE,14/06/2021,75.17
Denmark,DNK,14/06/2021,74.89
Estonia,EST,14/06/2021,72.42
Finland,FIN,14/06/2021,64.71
France,FRA,14/06/2021,75.9
Germany,DEU,14/06/2021,75.6
Greece,GRC,14/06/2021,72.68
Hungary,HUN,14/06/2021,75.68
Ireland,IRL,14/06/2021,88.91
Italy,ITA,14/06/2021,76.48
Latvia,LVA,14/06/2021,72.42
Lithuania,LTU,14/06/2021,74.46
Luxembourg,LUX,14/06/2021,75.6
Montenegro,MNE,14/06/2021,106.38
Netherlands,NLD,14/06/2021,76.04
North Macedonia,MKD,14/06/2021,104
Norway,NOR,14/06/2021,40.44
Poland,POL,14/06/2021,76.24
Portugal,PRT,14/06/2021,89.05
Romania,ROU,14/06/2021,75.57
Serbia,SRB,14/06/2021,74.04
Slovakia,SVK,14/06/2021,76.09
Slovenia,SVN,14/06/2021,75.8
Spain,ESP,14/06/2021,88.57
Sweden,SWE,14/06/2021,37.23
Switzerland,CHE,14/06/2021,75.94
United Kingdom,GBR,14/06/2021,88.06
Austria,AUT,15/06/2021,82.75
Belgium,BEL,15/06/2021,82.42
Bulgaria,BGR,15/06/2021,74.79
Croatia,HRV,15/06/2021,83
Czechia,CZE,15/06/2021,81.3
Denmark,DNK,15/06/2021,82.55
Estonia,EST,15/06/2021,70.17
Finland,FIN,15/06/2021,65.32
France,FRA,15/06/2021,82.47
Germany,DEU,15/06/2021,82.76
Greece,GRC,15/06/2021,76.01
Hungary,HUN,15/06/2021,81.3
Ireland,IRL,15/06/2021,90.86
Italy,ITA,15/06/2021,84.73
Latvia,LVA,15/06/2021,71.16
Lithuania,LTU,15/06/2021,82.5
Luxembourg,LUX,15/06/2021,82.76
Montenegro,MNE,15/06/2021,106.38
Netherlands,NLD,15/06/2021,82.51
North Macedonia,MKD,15/06/2021,104
Norway,NOR,15/06/2021,39.47
Poland,POL,15/06/2021,84.58
Portugal,PRT,15/06/2021,91.36
Romania,ROU,15/06/2021,75.03
Serbia,SRB,15/06/2021,81.73
Slovakia,SVK,15/06/2021,81.3
Slovenia,SVN,15/06/2021,83
Spain,ESP,15/06/2021,91.6
Sweden,SWE,15/06/2021,43.14
Switzerland,CHE,15/06/2021,83.04
United Kingdom,GBR,15/06/2021,91.21
Austria,AUT,16/06/2021,84.06
Belgium,BEL,16/06/2021,87.17
Bulgaria,BGR,16/06/2021,81.16
Croatia,HRV,16/06/2021,84.44
Czechia,CZE,16/06/2021,82.07
Denmark,DNK,16/06/2021,84.23
Estonia,EST,16/06/2021,88.6
Finland,FIN,16/06/2021,86.62
France,FRA,16/06/2021,86.18
Germany,DEU,16/06/2021,83.66
Greece,GRC,16/06/2021,81.77
Hungary,HUN,16/06/2021,81.99
Ireland,IRL,16/06/2021,88.81
Italy,ITA,16/06/2021,90.93
Latvia,LVA,16/06/2021,88.6
Lithuania,LTU,16/06/2021,90.15
Luxembourg,LUX,16/06/2021,83.66
Montenegro,MNE,16/06/2021,106.38
Netherlands,NLD,16/06/2021,86.95
North Macedonia,MKD,16/06/2021,104
Norway,NOR,16/06/2021,40.77
Poland,POL,16/06/2021,82.76
Portugal,PRT,16/06/2021,94.69
Romania,ROU,16/06/2021,79.75
Serbia,SRB,16/06/2021,81.26
Slovakia,SVK,16/06/2021,81.99
Slovenia,SVN,16/06/2021,84.44
Spain,ESP,16/06/2021,94.69
Sweden,SWE,16/06/2021,51.21
Switzerland,CHE,16/06/2021,83.06
United Kingdom,GBR,16/06/2021,93.53
Austria,AUT,17/06/2021,80.69
Belgium,BEL,17/06/2021,80.6
Bulgaria,BGR,17/06/2021,86.45
Croatia,HRV,17/06/2021,83.9
Czechia,CZE,17/06/2021,83.53
Denmark,DNK,17/06/2021,76.18
Estonia,EST,17/06/2021,78.56
Finland,FIN,17/06/2021,69.35
France,FRA,17/06/2021,82.82
Germany,DEU,17/06/2021,78.68
Greece,GRC,17/06/2021,86.73
Hungary,HUN,17/06/2021,83.53
Ireland,IRL,17/06/2021,93.48
Italy,ITA,17/06/2021,90.25
Latvia,LVA,17/06/2021,80.64
Lithuania,LTU,17/06/2021,82.5
Luxembourg,LUX,17/06/2021,78.68
Montenegro,MNE,17/06/2021,106.38
Netherlands,NLD,17/06/2021,78.48
North Macedonia,MKD,17/06/2021,104
Norway,NOR,17/06/2021,39.38
Poland,POL,17/06/2021,81.13
Portugal,PRT,17/06/2021,92.58
Romania,ROU,17/06/2021,84.27
Serbia,SRB,17/06/2021,82.73
Slovakia,SVK,17/06/2021,83.53
Slovenia,SVN,17/06/2021,83.9
Spain,ESP,17/06/2021,92.58
Sweden,SWE,17/06/2021,43.14
Switzerland,CHE,17/06/2021,81.55
United Kingdom,GBR,17/06/2021,94.59
Austria,AUT,18/06/2021,80.95
Belgium,BEL,18/06/2021,80.28
Bulgaria,BGR,18/06/2021,76.08
Croatia,HRV,18/06/2021,82.07
Czechia,CZE,18/06/2021,82.57
Denmark,DNK,18/06/2021,79.76
Estonia,EST,18/06/2021,67.93
Finland,FIN,18/06/2021,54.83
France,FRA,18/06/2021,81.07
Germany,DEU,18/06/2021,80.79
Greece,GRC,18/06/2021,79.56
Hungary,HUN,18/06/2021,82.57
Ireland,IRL,18/06/2021,96.1
Italy,ITA,18/06/2021,89.38
Latvia,LVA,18/06/2021,79.51
Lithuania,LTU,18/06/2021,80.15
Luxembourg,LUX,18/06/2021,80.79
Montenegro,MNE,18/06/2021,106.38
Netherlands,NLD,18/06/2021,80.72
North Macedonia,MKD,18/06/2021,104
Norway,NOR,18/06/2021,38.33
Poland,POL,18/06/2021,80.35
Portugal,PRT,18/06/2021,92.78
Romania,ROU,18/06/2021,78.26
Serbia,SRB,18/06/2021,84.66
Slovakia,SVK,18/06/2021,82.57
Slovenia,SVN,18/06/2021,82.07
Spain,ESP,18/06/2021,92.78
Sweden,SWE,18/06/2021,40.99
Switzerland,CHE,18/06/2021,82.04
United Kingdom,GBR,18/06/2021,90.18
Austria,AUT,19/06/2021,69.22
Belgium,BEL,19/06/2021,72.39
Bulgaria,BGR,19/06/2021,52.52
Croatia,HRV,19/06/2021,72.95
Czechia,CZE,19/06/2021,70.55
Denmark,DNK,19/06/2021,69.46
Estonia,EST,19/06/2021,56.13
Finland,FIN,19/06/2021,41.88
France,FRA,19/06/2021,72.68
Germany,DEU,19/06/2021,68.65
Greece,GRC,19/06/2021,71.78
Hungary,HUN,19/06/2021,70.55
Ireland,IRL,19/06/2021,114.45
Italy,ITA,19/06/2021,78.48
Latvia,LVA,19/06/2021,75.18
Lithuania,LTU,19/06/2021,75.18
Luxembourg,LUX,19/06/2021,68.65
Montenegro,MNE,19/06/2021,106.38
Netherlands,NLD,19/06/2021,73.68
North Macedonia,MKD,19/06/2021,104
Norway,NOR,19/06/2021,38.11
Poland,POL,19/06/2021,75.28
Portugal,PRT,19/06/2021,85.61
Romania,ROU,19/06/2021,67.77
Serbia,SRB,19/06/2021,70.97
Slovakia,SVK,19/06/2021,70.55
Slovenia,SVN,19/06/2021,72.95
Spain,ESP,19/06/2021,85.61
Sweden,SWE,19/06/2021,32.71
Switzerland,CHE,19/06/2021,71.98
United Kingdom,GBR,19/06/2021,91.64
Austria,AUT,20/06/2021,56.23
Belgium,BEL,20/06/2021,58.74
Bulgaria,BGR,20/06/2021,67.36
Croatia,HRV,20/06/2021,66.49
Czechia,CZE,20/06/2021,57.86
Denmark,DNK,20/06/2021,57.86
Estonia,EST,20/06/2021,46.85
Finland,FIN,20/06/2021,33.08
France,FRA,20/06/2021,57.31
Germany,DEU,20/06/2021,55.39
Greece,GRC,20/06/2021,86.25
Hungary,HUN,20/06/2021,58.16
Ireland,IRL,20/06/2021,94.57
Italy,ITA,20/06/2021,79.9
Latvia,LVA,20/06/2021,63.7
Lithuania,LTU,20/06/2021,63.7
Luxembourg,LUX,20/06/2021,55.39
Montenegro,MNE,20/06/2021,106.38
Netherlands,NLD,20/06/2021,59.73
North Macedonia,MKD,20/06/2021,104
Norway,NOR,20/06/2021,36.53
Poland,POL,20/06/2021,64.98
Portugal,PRT,20/06/2021,51.85
Romania,ROU,20/06/2021,58.16
Serbia,SRB,20/06/2021,60.21
Slovakia,SVK,20/06/2021,57.86
Slovenia,SVN,20/06/2021,66.49
Spain,ESP,20/06/2021,51.85
Sweden,SWE,20/06/2021,31.43
Switzerland,CHE,20/06/2021,53.72
United Kingdom,GBR,20/06/2021,95.19
Austria,AUT,21/06/2021,80.86
Belgium,BEL,21/06/2021,78.19
Bulgaria,BGR,21/06/2021,83.75
Croatia,HRV,21/06/2021,82.4
Czechia,CZE,21/06/2021,78.77
Denmark,DNK,21/06/2021,78.19
Estonia,EST,21/06/2021,68.47
Finland,FIN,21/06/2021,48.23
France,FRA,21/06/2021,78.19
Germany,DEU,21/06/2021,80.39
Greece,GRC,21/06/2021,83.75
Hungary,HUN,21/06/2021,78.77
Ireland,IRL,21/06/2021,92.4
Italy,ITA,21/06/2021,85.69
Latvia,LVA,21/06/2021,78.77
Lithuania,LTU,21/06/2021,78.77
Luxembourg,LUX,21/06/2021,80.39
Montenegro,MNE,21/06/2021,106.38
Netherlands,NLD,21/06/2021,78.19
North Macedonia,MKD,21/06/2021,104
Norway,NOR,21/06/2021,38.98
Poland,POL,21/06/2021,77.73
Portugal,PRT,21/06/2021,84.79
Romania,ROU,21/06/2021,77.98
Serbia,SRB,21/06/2021,83.02
Slovakia,SVK,21/06/2021,78.77
Slovenia,SVN,21/06/2021,82.4
Spain,ESP,21/06/2021,84.79
Sweden,SWE,21/06/2021,39.23
Switzerland,CHE,21/06/2021,78.65
United Kingdom,GBR,21/06/2021,93.19
Austria,AUT,22/06/2021,84.59
Belgium,BEL,22/06/2021,83.76
Bulgaria,BGR,22/06/2021,91.17
Croatia,HRV,22/06/2021,87.44
Czechia,CZE,22/06/2021,85.47
Denmark,DNK,22/06/2021,84.7
Estonia,EST,22/06/2021,80.91
Finland,FIN,22/06/2021,71.57
France,FRA,22/06/2021,83.29
Germany,DEU,22/06/2021,84.2
Greece,GRC,22/06/2021,91.22
Hungary,HUN,22/06/2021,86.39
Ireland,IRL,22/06/2021,87.49
Italy,ITA,22/06/2021,91.65
Latvia,LVA,22/06/2021,87.18
Lithuania,LTU,22/06/2021,87.18
Luxembourg,LUX,22/06/2021,84.2
Montenegro,MNE,22/06/2021,106.38
Netherlands,NLD,22/06/2021,84.55
North Macedonia,MKD,22/06/2021,104
Norway,NOR,22/06/2021,41.25
Poland,POL,22/06/2021,84.97
Portugal,PRT,22/06/2021,89.27
Romania,ROU,22/06/2021,86.39
Serbia,SRB,22/06/2021,89.95
Slovakia,SVK,22/06/2021,85.47
Slovenia,SVN,22/06/2021,87.44
Spain,ESP,22/06/2021,89.27
Sweden,SWE,22/06/2021,44.63
Switzerland,CHE,22/06/2021,81.99
United Kingdom,GBR,22/06/2021,95.93
Austria,AUT,23/06/2021,93.64
Belgium,BEL,23/06/2021,87.59
Bulgaria,BGR,23/06/2021,103.14
Croatia,HRV,23/06/2021,102.13
Czechia,CZE,23/06/2021,94.47
Denmark,DNK,23/06/2021,93.67
Estonia,EST,23/06/2021,84.81
Finland,FIN,23/06/2021,76.3
France,FRA,23/06/2021,84.97
Germany,DEU,23/06/2021,94.68
Greece,GRC,23/06/2021,103.72
Hungary,HUN,23/06/2021,103.47
Ireland,IRL,23/06/2021,107.07
Italy,ITA,23/06/2021,101.77
Latvia,LVA,23/06/2021,94.6
Lithuania,LTU,23/06/2021,94.6
Luxembourg,LUX,23/06/2021,94.68
Montenegro,MNE,23/06/2021,106.38
Netherlands,NLD,23/06/2021,92.31
North Macedonia,MKD,23/06/2021,104
Norway,NOR,23/06/2021,42.78
Poland,POL,23/06/2021,89.1
Portugal,PRT,23/06/2021,89.28
Romania,ROU,23/06/2021,103.47
Serbia,SRB,23/06/2021,99.73
Slovakia,SVK,23/06/2021,94.25
Slovenia,SVN,23/06/2021,102.13
Spain,ESP,23/06/2021,89.28
Sweden,SWE,23/06/2021,48.45
Switzerland,CHE,23/06/2021,89.02
United Kingdom,GBR,23/06/2021,102.36
Austria,AUT,24/06/2021,96.54
Belgium,BEL,24/06/2021,90.81
Bulgaria,BGR,24/06/2021,124.93
Croatia,HRV,24/06/2021,108.5
Czechia,CZE,24/06/2021,96.26
Denmark,DNK,24/06/2021,95.1
Estonia,EST,24/06/2021,78.4
Finland,FIN,24/06/2021,62.51
France,FRA,24/06/2021,89.15
Germany,DEU,24/06/2021,96.57
Greece,GRC,24/06/2021,127.19
Hungary,HUN,24/06/2021,99.01
Ireland,IRL,24/06/2021,121.04
Italy,ITA,24/06/2021,106.56
Latvia,LVA,24/06/2021,96.18
Lithuania,LTU,24/06/2021,96.18
Luxembourg,LUX,24/06/2021,96.57
Montenegro,MNE,24/06/2021,106.38
Netherlands,NLD,24/06/2021,93.16
North Macedonia,MKD,24/06/2021,104
Norway,NOR,24/06/2021,45.15
Poland,POL,24/06/2021,88.31
Portugal,PRT,24/06/2021,85.94
Romania,ROU,24/06/2021,99.01
Serbia,SRB,24/06/2021,117.64
Slovakia,SVK,24/06/2021,96.46
Slovenia,SVN,24/06/2021,108.5
Spain,ESP,24/06/2021,85.94
Sweden,SWE,24/06/2021,48.87
Switzerland,CHE,24/06/2021,90.18
United Kingdom,GBR,24/06/2021,98.93
Austria,AUT,25/06/2021,89.53
Belgium,BEL,25/06/2021,87.77
Bulgaria,BGR,25/06/2021,95.76
Croatia,HRV,25/06/2021,95.45
Czechia,CZE,25/06/2021,97.45
Denmark,DNK,25/06/2021,90.15
Estonia,EST,25/06/2021,70.94
Finland,FIN,25/06/2021,33.36
France,FRA,25/06/2021,86.78
Germany,DEU,25/06/2021,89.97
Greece,GRC,25/06/2021,103.33
Hungary,HUN,25/06/2021,109.36
Ireland,IRL,25/06/2021,99.47
Italy,ITA,25/06/2021,99.17
Latvia,LVA,25/06/2021,92.62
Lithuania,LTU,25/06/2021,92.62
Luxembourg,LUX,25/06/2021,89.97
Montenegro,MNE,25/06/2021,106.38
Netherlands,NLD,25/06/2021,89.49
North Macedonia,MKD,25/06/2021,104
Norway,NOR,25/06/2021,44.41
Poland,POL,25/06/2021,87.76
Portugal,PRT,25/06/2021,87.13
Romania,ROU,25/06/2021,109.36
Serbia,SRB,25/06/2021,101.98
Slovakia,SVK,25/06/2021,97.58
Slovenia,SVN,25/06/2021,95.45
Spain,ESP,25/06/2021,87.13
Sweden,SWE,25/06/2021,41.68
Switzerland,CHE,25/06/2021,86.24
United Kingdom,GBR,25/06/2021,95.24
Austria,AUT,26/06/2021,76.76
Belgium,BEL,26/06/2021,77.15
Bulgaria,BGR,26/06/2021,78.15
Croatia,HRV,26/06/2021,81.11
Czechia,CZE,26/06/2021,79.17
Denmark,DNK,26/06/2021,78.82
Estonia,EST,26/06/2021,79.4
Finland,FIN,26/06/2021,31.09
France,FRA,26/06/2021,75.39
Germany,DEU,26/06/2021,77.25
Greece,GRC,26/06/2021,97.39
Hungary,HUN,26/06/2021,79.52
Ireland,IRL,26/06/2021,94.62
Italy,ITA,26/06/2021,90.68
Latvia,LVA,26/06/2021,79.4
Lithuania,LTU,26/06/2021,79.4
Luxembourg,LUX,26/06/2021,77.25
